"D55_H041_T1_20190110"	"D55_H041_T1_20180201"	"D60_H041_T1_20180208"	"D6_H041_T1_20180131"	"D55_PMN_H041_T0_20180201"	"D55_PMN_H041_T0_20190110"	"D60_PMN_H041_T0_20180208"	"D60_PMN_H041_T0_20181212"	"D6_PMN_H041_T0_20180131"	"D55_PMN_H041_T1_20180201"	"D55_PMN_H041_T1_20190110"	"D60_PMN_H041_T1_20181212"	"D6_PMN_H041_T1_20180131"
"H041_1993"	13.8859655273005	13.8733158259397	14.0563339647012	13.4262012422424	14.4372167297172	14.8891773245503	15.2309370246012	15.4177838000383	15.2220813551246	14.7931282970868	14.8671863721083	14.6856271395412	14.6730833598112
"H041_1994"	14.5588907095258	14.4889074595456	14.6379509573921	14.2008664363361	14.3969010686738	14.7265231591234	15.0439965130041	15.0686312764282	15.2232176920552	14.7379223052678	14.7635101457463	14.805363734022	14.7679066879165
"H041_1995"	13.5587674311795	14.0671087037999	13.3643124642439	13.9688077749239	14.1153246420682	13.9822414294668	13.8384208916844	14.2002605087834	14.8516057046766	14.3978840622247	14.0993377438068	14.1028610168485	14.5104272123006
"H041_1996"	11.6413327834178	12.0130485654398	12.202348568466	11.7805599145971	12.3717161972964	12.2237896163066	12.5611616272466	12.274695963791	12.830956645095	12.207884873303	12.1089030931093	11.929528869657	12.4410966322377
"H041_1997"	8.90609083929337	9.04095529743183	9.25654269795835	8.98558880786966	10.7528534262999	11.1189301663332	11.1281039966918	10.2285543596326	10.9948894598914	10.4773368873858	11.0266688088625	10.4075991169533	10.9385442661309
"H041_1999"	16.8210363773614	16.7405380782004	16.83260773185	16.9911195437957	16.6802957981527	17.0293479818782	17.1715473870351	17.4186978055977	17.3936205895663	16.7201539558863	17.0331671249208	17.1913399782212	16.8673738904104
"H041_2"	7.79883251468598	7.29702160582058	6.93073423473417	6.56769116404392	9.20595523577364	9.03139872876689	8.66635198016552	8.89993409054956	9.30452027061497	8.1999522825451	8.50148966824014	8.09993918802927	8.35217518494554
"H041_20"	13.8035397255863	14.3414953747594	14.3429638299185	14.1583992043412	13.0099944328457	13.5402674248845	13.5258262445877	13.7400257870229	13.5344533306974	13.3080416522364	13.5514715032748	13.8046740641389	13.1523249912494
"H041_200"	10.6067094534485	10.5124449423439	10.4592648583285	10.7645401962559	10.5782392522734	10.8294380937513	10.6981092875592	10.2100543293752	10.4737240832861	10.6761496907174	10.7149291008266	10.5729734925451	10.5179896041606
"H041_2003"	9.11317748383416	9.18643915077099	9.51565573285861	9.45168123746684	9.4314233906887	9.97557008472233	10.0370016158239	9.7720717516974	10.0992392411473	9.197362646964	9.90165936202293	9.62463791958937	9.55204028816354
"H041_2004"	8.9225638048385	9.31855498005357	9.98640415863263	8.71924877950113	8.83186799720969	9.6628739592989	9.81039835024786	9.06513219935375	9.11484799964847	8.83892626989649	9.58850460979464	9.46139407913879	8.43093818362892
"H041_2005"	6.75714250727185	6.52322345695321	6.9544126941921	5.777890895805	8.82261655081515	8.30153264002048	8.47360991192111	8.21441337279503	8.23011834547575	8.2417235838657	7.99255790111757	8.01638093634797	8.63311509180123
"H041_2006"	15.208360005305	15.4829349601116	15.7466222093726	15.6398998840534	15.7493593330791	15.7837211829406	16.1919119241035	15.7397302929173	15.7455587129668	15.7390833864329	15.7943901268466	15.8680815116234	15.65729715409
"H041_2007"	12.9054300546826	11.8932264473187	12.1937222256642	12.2073919993041	12.4334116155111	12.2913837819235	12.0510429106443	12.7522174054021	12.2480220800402	12.3921950480528	12.185049921375	12.4237878574992	12.3582041027704
"H041_2008"	10.7946228550837	10.0582486637246	10.8867341176143	10.2089417046609	10.3509136072122	10.3341859697787	10.6203789273451	10.6580029522803	10.1810745524803	9.70088794834942	10.1231012339358	10.2975516244	9.82824569695697
"H041_2009"	11.8560457420368	11.7085550174564	12.0461825713014	11.5980993761409	12.8917500202706	12.4582228538349	12.3267321419955	12.6825393921986	12.4950684914517	12.6376800551343	11.8332872335151	12.0351628162934	12.5074660946952
"H041_201"	8.73628545887581	8.87174757027083	9.69819416497806	8.43299182950575	9.67161598169098	10.4668652221503	10.5303330176641	9.74661801542915	9.97157319659687	9.86289387137117	10.3974649838402	10.159169400668	9.26820093309467
"H041_2010"	11.9658904946939	12.0952351240948	12.398240524378	12.0890372713905	12.8389297754092	12.8216623372234	12.7148735114553	12.9074502441101	12.8814939474708	12.5514775981587	12.3004410197212	12.2577165169772	12.5276885843477
"H041_2011"	12.1609745047344	12.0777378096338	12.3345149263298	11.5390625281721	13.9608541483876	13.543568518746	13.4599902141426	13.8494840538791	13.5453974044075	13.5736466894447	12.6781951468368	12.9041963386422	13.4221160546206
"H041_2012"	8.51010363238404	8.55719910790175	9.24414621450263	8.13003680305344	10.6522054521842	10.1538871476593	10.3804684837156	10.1307773518839	10.0522529410877	9.82919163701994	9.31314436442372	9.53416586297829	9.93981949098493
"H041_2013"	12.2436354595724	12.0294654896413	12.5970925128897	11.9074404620018	13.2719204973274	12.9627792919401	12.9089133482059	13.3964819150082	12.9902867081077	12.8624698586802	12.5395107285115	12.8148558995594	12.8889775939779
"H041_2014"	12.0382997042021	12.1826333148572	12.5779492793988	12.086103842868	13.0818819721844	12.6510172445715	12.7057134789772	12.9288137807823	12.8846094743366	12.6444749950242	12.279283430656	12.5898574684643	12.795086408272
"H041_2015"	13.7231090644233	13.8564347700178	13.7066868904617	13.8537293178078	13.0133793651356	13.1899536898913	13.0743971607063	13.5582313895823	13.2966289767129	13.2204545127508	13.3062063538834	13.4008630616137	13.3210295233624
"H041_2016"	8.98836985675083	9.22309198715698	9.62959729617141	9.33060073522581	9.16265442316399	9.09420518579028	9.84685029055959	8.44972010587893	9.56830076201737	9.40389518152767	9.06639598310348	8.29849947562338	9.23939172186929
"H041_2017"	15.1137328774887	15.0393526320491	14.9770916991487	15.3612776039885	14.3316254733487	14.4262365402591	14.2746863328495	14.0599634533104	14.3493254471147	14.4823911567846	14.7044182504932	14.5529756207545	14.5676129267933
"H041_2018"	10.0179412120292	10.0770122327746	10.2280516014355	10.0797244898885	10.9829970580497	10.624838053025	10.6443237393836	10.6363958518473	10.9598666624848	10.5286188552568	10.2881450289222	10.5107892055144	10.6900416443966
"H041_2019"	10.6512439955593	10.3291572613521	10.657894423966	10.5216499375421	11.111753003419	10.6513776324707	10.6110624784764	10.5901434209926	11.0081365269446	10.7024396970186	10.4754550079358	10.4752634694362	10.8244907459052
"H041_202"	10.6800084764417	11.2296528285482	10.9443215807678	11.0309505824622	10.9981119719737	11.1868145626187	10.8489144932022	11.1900054445886	11.1351223928522	11.1662676022253	11.3996231490771	11.5073210187189	11.1013271203163
"H041_2020"	12.0942029855164	12.1655293872895	12.3310431715483	11.9877960526191	12.8129422214893	12.9291468981488	12.703377830744	12.8679694397519	12.8147151368881	12.5042315609624	12.5501488556959	12.6565163052561	12.5959604368284
"H041_2021"	11.4707603520334	11.2243271755088	11.1387228971235	11.4265498912607	11.3348716144071	11.1564696290944	10.9434935390957	11.2351323415663	11.0488732776285	11.1028333483843	11.1988140496938	11.1996315195375	11.1231516713054
"H041_2022"	5.8813019906375	6.13056787661386	5.41927291238751	6.01158420883706	6.20546293874829	6.28087473027565	5.91516552441345	6.01430280618054	6.46678084135497	5.49528161986616	5.85466128046054	5.6914050271617	6.47196658993665
"H041_2023"	6.6236566573598	6.79677454408722	6.42376519936781	6.61816881570684	7.22382337994968	7.11761939407923	7.17282431956226	7.00056637694166	7.40848849944805	7.27784190001742	6.8955423956603	6.81861082579192	7.41185908373653
"H041_2024"	11.1488433136126	12.0806876963724	12.1172834118719	12.1347915347675	10.8232112169067	11.5537981182506	11.7902488634815	10.8923223560561	11.2195442220801	11.0335252755736	11.5134480509642	11.3235729964316	11.2017070049959
"H041_2025"	7.49230084591944	7.67616233268646	7.64752999515646	7.11862847763118	8.89795067574096	8.79531701690614	8.67115334486926	8.27696791864525	8.5492005039976	8.55475413461349	7.84250869485105	7.83292645268128	8.50559407138932
"H041_2026"	10.8994119771751	8.87489447483643	9.47381227037425	9.28010051423693	8.39303149589288	9.07537884460753	8.95509863859498	9.18377391927209	8.05637408597712	8.91811923084565	9.28281547673898	9.48477431505419	8.85849067221915
"H041_2027"	7.76651665884562	7.84946890653657	7.8217151579489	7.47142018428619	8.38465876329506	8.44286950651714	8.29202536372518	8.38499319540327	8.37955655750706	8.36017741634299	7.78552181929977	7.5934599369168	7.94952830825181
"H041_2028"	8.64431125315393	9.33538997989356	8.64467430977625	9.02740542304849	9.29775494597783	9.23170562818124	9.40275132330027	9.29337416544004	9.59431563542527	9.15442644135763	9.12837553709459	9.15379553593035	8.84897828237273
"H041_2029"	6.41054716505254	6.96449081317808	7.30474613333242	6.4464191850835	6.36025457243857	6.89655220581396	6.77546694374748	6.3245822284535	6.30514647627796	6.13086903256298	6.93178967615458	6.67113080141742	5.78990093515398
"H041_203"	10.1893394817552	10.5581055007457	10.7122895598159	10.6018967154089	9.74679553294814	10.3386984105753	9.9850459316398	9.64793200010083	9.92015723957453	9.33828908189788	10.5437749639084	10.3462024284919	9.6861214409088
"H041_2030"	10.3899329775954	10.7987235468371	10.3976976538024	10.5747531095011	9.46744106645624	9.83409433791905	9.22181439933385	9.78998160095508	9.92575464273286	9.4927184461072	10.0288544958506	10.0872029624664	9.37137416454597
"H041_2031"	10.5689040712283	10.5214930190097	10.1521920077165	10.6267045340361	10.1758394246261	10.5234514772943	10.39139427158	9.7792624240888	10.4788086451637	10.4105584264509	10.1989955130365	9.93857296247379	10.3053394103989
"H041_2032"	7.14475665855677	7.0844746752812	7.67109755904039	6.95064730238857	7.84522487658533	7.60257830116971	7.69595760189071	8.00839972028128	8.12321554792578	7.19395830096101	7.13112892650244	7.52665914164208	7.56078775597218
"H041_2033"	8.15701244373634	7.71445305855708	8.13701705742843	7.497703366239	7.5460248054984	7.57188171871428	7.8230168903056	8.11512318283144	7.72667724440561	7.75592610109754	7.3847640165129	7.85719627522829	7.24516763991042
"H041_2034"	7.13837300780128	7.21519976681555	7.48657909604242	7.16071328848769	6.87875289745544	7.56410188074554	7.66232593982647	7.05020740948487	7.18605497445029	7.19395830096101	7.47215157826856	7.67787046533441	6.41846459136497
"H041_2035"	6.90910657144159	7.16717941472119	7.31080171702454	7.21357516120811	6.82877004006853	7.0959584868324	6.63950128041108	7.41265654193685	6.99575973485584	6.67434179025589	7.03508078894088	7.65723643768517	6.95015958168689
"H041_2036"	7.83042791871798	7.87499497647538	8.11666985246502	8.16907797803783	7.20461359498137	7.11761939407923	7.41297593884871	7.36492565871999	7.60035147981601	6.73626237266245	7.37182237874413	8.13005252135615	6.62037351005858
"H041_2037"	10.7512967808705	11.4476467077995	11.2520540437939	11.3673711532247	9.64914654993642	9.19481022369765	9.16855594352491	10.0705202751472	10.7222545264317	9.61645725448308	9.78635404374648	10.6670367245494	9.39115033171037
"H041_2038"	8.74660751311493	9.29918223075917	8.78624105178508	8.55567139070608	9.05097446968919	8.48840129593024	8.50355224699506	9.11718112170656	8.82610321249216	8.36017741634299	8.16586273898874	8.84275700881934	8.35217518494554
"H041_2039"	9.8880938830727	10.6890887170442	9.7916098954132	10.4462737827923	9.14792632521077	8.63908903889764	8.48729767789141	9.11433839672699	9.31878048931864	8.3790000004292	8.53052513822768	8.82146276587926	8.39209833375915
"H041_204"	8.93344182006204	9.487578565539	9.11392799516128	9.62717839457163	9.93427605544394	9.37490323660712	9.57374228357162	9.57128491823745	9.82750970358984	9.43112209586558	9.56909460222885	9.61407654335817	9.53436742454153
"H041_2040"	12.2463592680286	12.4951343941527	12.1757021364546	12.2773318072407	12.7689620492752	12.7150943242005	12.4924798458237	12.9223364391341	12.8319501753581	12.5576617615042	12.5957042683715	12.6388371472956	12.4252142210755
"H041_2041"	12.4047804669108	12.9028190299336	12.3673540865332	13.2308208264056	11.7308406989301	11.9752142838566	11.4010004276421	11.7932383258602	12.2383127353613	11.6168237925385	11.7962314492243	11.8074611150526	11.899209161928
"H041_2042"	8.99357577153639	9.59249343967558	9.67761035322511	8.77209747641478	10.7159286180137	10.0640812999238	10.934060861953	10.6501832285574	10.4310779901893	10.1571548951005	9.67145224885668	9.81954171700244	10.2594862931522
"H041_2043"	11.9953349082789	12.2959249551757	12.160751715179	11.8696349168603	12.614602768101	12.5865714953542	12.8879839903477	12.776661458333	12.8189806046107	12.3782864265626	12.527358584614	12.4947811890566	12.3277723514564
"H041_2044"	11.1600582860578	11.1154570963855	10.9030720297143	10.9984112789994	11.322371157257	11.4760714562513	11.6161830170021	11.3065127865048	11.7763425302289	11.0569999454775	11.4848988583927	11.2339291483217	11.0400705503742
"H041_2045"	9.14626685802125	8.79185829465257	8.76033037719684	9.01285127155076	10.1077767111129	9.85314876226291	10.323041244424	10.1265558090719	9.95159223384205	9.7521498554089	9.64785866844696	9.70976254200189	9.54028250451436
"H041_2046"	7.41581104218809	7.85375525976404	7.69886918402294	7.37534201198032	9.26401245576755	8.67172460273063	9.36479136645719	8.49422575017672	8.86553122734814	8.66610016383687	8.41691316348926	8.30729995329047	8.5994459552879
"H041_2047"	13.4196968737389	13.3864116566413	13.2400496651967	13.5446230029782	13.5974264422613	13.449852116256	13.5603555057681	13.4668824638472	13.4808292088792	13.5396842338523	13.3462291977332	13.4205546241866	13.4920143976391
"H041_2048"	6.5564254595889	7.07331154505737	7.00811383205892	6.93607782332359	7.23332939035986	7.35412006116929	7.62787365488182	7.2849900398279	7.59088025726953	6.85211504961549	7.37182237874413	7.25025188726026	6.47196658993665
"H041_2049"	12.4329497229562	12.4497830287288	12.0755253074546	12.285026865234	11.6673655691499	12.1089815493859	11.8850114671534	12.3111002774659	12.0615474012694	11.7067577587427	12.1284382293337	12.2386626495706	11.9208919471109
"H041_205"	8.98836985675083	9.53735890385305	9.18050965297085	9.84612679661519	10.0640356455772	9.59656827550457	9.7561876621542	9.78998160095508	10.0212181360267	9.75932635509014	9.71246552111554	9.84685564476873	9.79400703376347
"H041_2050"	11.9905773598245	11.0488820836073	11.5984503141179	11.1953986455695	11.039875640697	11.5089679947038	11.5857548056251	11.9884189815644	11.2978596460656	11.0772314909618	11.4863767458246	11.7888129533242	11.3232428889189
"H041_2051"	10.7896512980828	10.1711713286801	10.64852783006	10.3230001463008	10.5374334112154	10.8310401480694	11.0753392698632	10.9452027778638	10.7179609125473	10.4465580074264	10.7814565894299	10.7319355431555	10.5358525255083
"H041_2052"	10.5312728367315	9.75026363922404	10.4095301653272	9.96067792313894	10.5809798697544	10.4832605589224	10.9791717072324	10.9452027778638	10.5685851201451	10.4241638044139	10.3656909766957	10.4358464538946	10.5564167436155
"H041_2053"	10.0917139509397	9.56939943891431	10.0103737750147	9.63011278816164	10.2069292217781	10.1691704258919	10.5003696652617	10.5370675694941	10.3221360764829	10.1946865954543	10.1569136418701	9.8868797923882	10.3191596441602
"H041_2054"	12.2131435213553	11.5694451016409	11.7628983622657	11.8969787391304	11.8676682481145	11.868892678362	11.88191655749	11.7609300934854	12.0005572158116	11.8276886299055	11.6476274939273	11.5554625566679	12.1076179272516
"H041_2055"	5.71518876545303	5.71899127886112	5.64932887069836	6.06083402593767	6.0282248726535	6.35928103416673	6.56589404798212	5.36037017383556	5.79062694633039	5.79538571315829	6.27451892528956	5.78343551775519	6.47196658993665
"H041_2056"	8.8459419194491	8.71196455986559	8.43935985698126	9.01397606645172	8.97232206906564	9.41608002894966	8.98044212814408	9.06807375059773	8.92644868785988	8.65071300872379	9.02218092256713	8.90191432188594	8.71921829589217
"H041_2057"	7.6248142079962	7.47857263207385	7.29866410470042	8.00378402744295	6.84144029167358	6.99402204290525	6.95663228572043	7.0131463711079	7.23593071202663	7.60317070910872	7.3847640165129	7.00787444463199	7.18484831143916
"H041_2058"	12.4758240641291	12.7750077788091	13.1698800773873	13.1447575477657	10.6899301810759	10.6441050153667	10.5499682141644	10.2889807580499	11.1965850034904	10.9513532432918	11.6323564944231	11.3450068039046	10.9977381166679
"H041_2059"	9.68772690934598	9.72900355183484	9.421115009642	9.89389990539213	10.1378727106062	9.80666189275061	9.60913312359112	10.0152661222172	10.0385421140066	9.87615714648257	9.4619138926333	9.64553119893484	9.79400703376347
"H041_206"	14.1916086486561	13.9944611676197	13.9317643315256	14.3347339621101	13.6691401525442	13.7483825548658	13.5384930546195	13.8927836901216	13.9460765228721	13.9715773542314	14.0685904490529	14.014251305459	14.0789107225762
"H041_2060"	11.2896567907046	11.1816332013361	11.3632221148888	11.1181302759945	11.0984264633011	11.1855628539612	11.0289898157864	11.403303614752	11.2413960862199	11.5187964022058	11.4398431578835	11.5077962205606	11.2294104596251
"H041_2061"	6.69651380306603	6.74067071929116	7.48124014219166	6.35871729274532	6.68087669343218	7.69796483039508	7.46427485220359	7.43130206058808	7.09419456039101	6.22437721625255	7.54295214020752	7.42419186731381	6.30421017713813
"H041_2062"	11.3285650431889	11.5126063078329	11.1807501229453	10.9563848390361	10.0189257314064	10.0572517612605	10.0754529794065	9.47269024290408	10.0926199475327	10.35954412496	10.5165447974674	9.89417122736189	10.2630656927043
"H041_2063"	7.77872165395894	8.51877449473689	9.8190153793564	7.76652937278923	7.09390753280248	7.67651757888383	7.63284720821731	7.54680610483645	7.21121719384037	7.43181931660343	7.83316850478311	7.98373798014759	7.46327832583421
"H041_2064"	4.73893243529241	4.65111661924851	4.75071818309247	4.73677736480359	4.39168924540194	4.83762045457551	4.65012815962405	4.9578818516204	4.74355841314695	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194
"H041_2065"	9.61084798412254	9.13227820659016	9.01885652031757	8.59534082950901	9.86098078295901	9.77036781671939	9.67263776108409	9.66356140818318	9.94057564426794	9.34784640552131	9.87932451481588	9.42156320831781	9.28239214655146
"H041_2066"	15.117779385108	14.5581898793813	15.0993889498252	14.9872519695475	14.6786968775191	14.7121439316095	14.5023357704036	15.0125159045513	15.2291216862901	14.2747211090978	14.6409788202539	14.694681222697	13.9858820836226
"H041_2067"	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194
"H041_2068"	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194
"H041_2069"	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194
"H041_207"	9.77285929747083	9.08779325279826	9.27493950266232	9.42573446721226	10.7560903371469	10.2214210308493	10.3957415122414	10.6859992422477	10.566198512491	10.4773368873858	9.88606138567648	10.1335255336912	10.5476393893674
"H041_2070"	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194
"H041_2071"	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194
"H041_2072"	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194
"H041_2073"	7.8028206635547	8.5984368163991	8.7755016937404	8.43635853438737	7.499826505209	8.79531701690614	8.72755074003916	8.49860121371342	8.13621593563255	7.72666729881013	8.81154007254661	8.61764736149615	7.48829760057594
"H041_2074"	10.1665051563124	9.23456116658675	9.74730589005099	9.66415152932322	9.81514498672227	10.2299482898001	10.1925278354415	10.2940083833121	9.67852503695459	9.80858538340337	10.0806681287291	10.1760153629716	9.50442207440539
"H041_2075"	10.369418480756	10.1089385492268	10.2335442024363	10.385086022875	10.9829970580497	11.1936796118787	11.1149828233709	11.0289929332738	10.9146228499059	10.6570733063515	11.1622957002907	10.9958804372031	10.7777201319174
"H041_2077"	11.0159542553687	11.3547178929226	11.2384626618069	11.0256708853259	11.5663570069256	12.4902562577059	12.2947024829701	12.0730915552437	12.1414591298671	11.3650768666181	12.3430714877305	12.2500683395062	11.6210810197379
"H041_2078"	11.0645086526853	10.7510860207918	10.8298623480298	10.7235940065316	11.2684265297969	11.3302104088669	11.158263728921	11.2565335947904	11.3382782806362	11.2602736123879	11.0980105390024	11.0807367679017	11.3180914924103
"H041_2079"	11.2288857296665	11.500456485277	11.780154171044	11.3035954493095	11.3483373176067	11.9992787909651	12.0436761573177	11.8104411255954	11.3741889009435	11.6862063666735	11.7077781135774	11.7199382947015	11.3334908189707
"H041_208"	13.9544721219669	12.691304849108	12.8097360804659	12.9288129158709	12.7420788826509	12.5346781314005	12.626105272577	12.9386761898558	12.7266452412245	12.8440351841886	12.6852901296965	12.7508621259618	12.9960683725229
"H041_2080"	9.10998605589816	9.16433353617794	9.68335763812846	9.18348057213454	9.10026704980887	9.92544352310171	10.0736450325621	9.05627127577164	8.95230910988658	9.36677279888883	9.78395116981106	9.26829468264465	9.15705713300451
"H041_2081"	11.9313257897883	11.7844202482402	12.2049464103965	10.0619120927776	12.179302746962	14.1791097347724	13.9606159604513	12.6313342832097	12.3593616836771	11.1499865885222	13.5403097862448	12.5112267635724	11.3266669613186
"H041_2084"	13.075897008114	13.2756723386389	13.1653726469571	13.1986519559443	13.7750336030728	13.875294893006	13.896569171816	13.5837243521	14.0970995516071	13.572120163157	13.7367174800756	13.6135986928426	13.6622456951955
"H041_2085"	14.2715991144115	12.5983338232811	13.1722306413781	12.9226972915403	12.4609439911153	13.0976496534433	13.1439739183051	13.22583344159	13.7479382110679	13.1849401662488	13.0425241015174	12.9590874959242	13.0566005677829
"H041_2086"	9.38406990754688	9.26683543830388	8.92872582660188	9.42910882489739	9.57406082574374	9.43095843907249	9.2966293027579	9.55880106839001	9.74547666729365	9.45784376350624	9.53233850531735	9.36177816681583	9.23209840422822
"H041_2087"	10.4428307474068	11.004640971683	11.0356181026315	10.4889041276871	10.5308337773293	11.3454223232051	11.2370827932517	11.270626709232	10.9351121315321	10.8030544578765	11.1961070138836	11.1297238535696	10.5881509052494
"H041_2088"	6.83925323934416	6.12284500033651	6.56728302837632	6.10811489015233	7.79532276159465	7.24090128093865	6.84737473647932	7.3842140008549	6.72206293388331	7.50288651433877	6.08308392516218	6.40479317748395	6.79537091932124
"H041_2089"	6.54653287467529	6.3992098772157	6.20780112806208	6.11735050383033	7.97404638967956	6.95828337666495	7.51915598136937	7.26426810748193	7.17330024468075	7.81269023588564	6.46601086143325	6.52113181274906	7.02140698623311
"H041_209"	10.8482079838966	11.0618022006089	10.6833432361824	10.8970559103186	11.2953729387915	11.3737254757096	11.5229024477833	11.3225900115529	11.6383354413295	11.2424681127305	11.1389931487639	11.1711139432694	11.0689809657477
"H041_2090"	7.13195969075201	7.13182857597047	7.31080171702454	6.31248267046254	8.73983835202785	7.96254680361151	8.56936276756352	8.36114839105002	8.1297305507626	8.11255436600885	7.44773497569088	7.71160465733082	7.83788513057031
"H041_2091"	7.07954954402599	7.71445305855708	8.08559418130542	7.84755947661435	7.23332939035986	7.50026390549344	7.05025333585854	7.30540787453839	7.09419456039101	6.67434179025589	7.58824654411038	7.2221799184153	6.83576161691157
"H041_2092"	11.2572523701121	11.9533911512305	11.1823735572084	11.7481974425166	10.5514745954638	10.9150105919692	10.6558466974254	10.6628688360747	10.9360365824533	10.8708538454984	11.1843174630892	11.1154510935196	10.8365508185924
"H041_2093"	10.9779978512774	10.6048891877585	10.5456903072947	10.7122221185218	11.3059016992081	11.4361054089709	11.2948516616027	11.6083830566484	11.6530267560131	11.3697709246704	11.2449463848045	11.074334320691	11.3520916670381
"H041_2094"	11.9698513129873	12.3845309597712	11.9429474954467	11.7769262301902	12.2507372925921	12.5756246152885	12.4260412785543	12.665187326754	12.5513463903479	11.9797404319056	12.6076359229384	12.6229140020346	11.9676963649977
"H041_2095"	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.7010413997984	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194
"H041_2096"	6.20748190974821	6.26869894417693	6.0760709813547	6.11735050383033	6.49814440497262	6.37814385338015	6.65979795776036	6.2372154031809	6.66739148129507	6.9065092478041	6.33225113829125	6.31468913601425	6.3626256854077
"H041_2097"	7.06612904727741	7.25507604229356	7.27406668986348	7.32470811502617	7.01852303463734	6.9339262058316	7.28540814253035	7.2849900398279	7.28407593707968	7.46780295141355	6.85829925862161	7.11408759399746	7.27437176519513
"H041_2098"	6.82322732242817	7.60399801768576	7.86312976073865	7.28359281156786	6.85399265950671	7.5796188055984	7.65745537173659	7.37460311264091	7.61910510508362	7.10466235178354	7.19163337431221	7.48029440921266	6.98624785454717
"H041_2099"	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194
"H041_21"	10.6933800378876	11.1588367779086	10.9755563345508	11.2133528167978	11.0603125951682	11.2462544320634	11.1083772046433	10.9055200666614	11.1732544320589	11.0714799473962	11.3941222565393	11.099775345308	11.2165483635018
"H041_210"	10.2339510285863	9.92717193335946	9.91591686806529	10.1590421287717	10.8045737621083	10.6951395733473	10.8792390616208	10.6033658268248	10.6406765023026	10.9068282563346	10.5663134536015	10.4849516477326	10.5564167436155
"H041_2100"	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194
"H041_2101"	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194
"H041_2102"	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194
"H041_2103"	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194
"H041_2104"	10.4434640144355	9.44520885057695	9.90612159905149	9.49739967284568	8.85322579827381	9.38367043228581	9.19543154924638	9.51638908432313	8.90768788252041	9.46664192594526	9.82192449312095	9.59271863248505	9.35132257713241
"H041_2105"	8.30438241468331	8.21304234827944	8.44208257286213	8.19120207886227	7.53842974695223	7.95664699716064	8.1266794726427	7.47685838636641	7.24812433725181	7.78459243731855	7.99255790111757	7.85719627522829	7.71669844936283
"H041_2106"	6.54653287467529	6.02604839689934	6.82306468000641	6.30460890713265	5.52224695560178	5.37372645121705	6.14743834482425	5.18742979438568	5.24330857810072	5.49528161986616	5.50844717860383	5.2511035712315	5.58580839384239
"H041_2107"	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194	4.39168924540194
"H041_2108"	10.644650854238	10.8421656574759	10.5682195759373	11.2616637729292	9.1104326316961	8.97446183985312	8.85955328717675	9.09139206885969	9.58018397636918	9.45784376350624	9.55506841730245	9.67462076504592	9.70203709487412
