"D55_130_T1_20181106"	"D55_130_T1_20180201"	"D60_130_T1_20181113"	"D60_130_T1_20180208"	"D6_130_T1_20181108"	"D6_130_T1_20180131"	"D55_PMN_130_T0_20180201"	"D55_PMN_130_T0_20181106"	"D60_PMN_130_T0_20180208"	"D60_PMN_130_T0_20181113"	"D6_PMN_130_T0_20180131"	"D6_PMN_130_T0_20181108"	"D55_PMN_130_T1_20180201"	"D55_PMN_130_T1_20181106"	"D60_PMN_130_T1_20180208"	"D6_PMN_130_T1_20180131"	"D6_PMN_130_T1_20181108"	"D55_3X130_T1_20190129"	"D55_3X130_T1_20180201"	"D60_3X130_T1_20190305"	"D60_3X130_T1_20180208"	"D6_3X130_T1_20180802"	"D55_PMN_3X130_T0_20180201"	"D55_PMN_3X130_T0_20190129"	"D60_PMN_3X130_T0_20180208"	"D60_PMN_3X130_T0_20190305"	"D6_PMN_3X130_T0_20180802"	"D6_PMN_3X130_T0_20190307"	"D55_PMN_3X130_T1_20190129"	"D60_PMN_3X130_T1_20180208"	"D60_PMN_3X130_T1_20190305"	"D6_PMN_3X130_T1_20180802"	"D6_PMN_3X130_T1_20190307"
"Opaless3X_2168"	5.85120978335831	6.07751444953125	6.09782533984431	6.3437467465902	5.43508340794423	5.7435166740566	6.12242942350505	5.397814907383	6.63058184778089	6.21396742281485	5.42663303306127	6.44483873099626	5.94169342313625	5.84963359809869	6.02065352472406	5.95564031305074	5.92527449887031	6.04239487335024	5.81152492716216	5.86337566306972	6.20918865545904	5.73267060651478	6.0809581935983	6.62674651048576	6.44030655361319	6.30466490331453	6.57567448285704	6.22950152782826	6.54628666820026	5.7347028177672	6.11016232269448	5.88376945489642	5.93552110620415
"Opaless3X_2169"	6.61770738988154	6.623933903992	7.02126696411975	6.61250157996257	6.63165199230003	6.4407510467457	6.79160098966906	6.87312797054321	6.73316276698844	6.60961265917166	6.83854972619718	6.83713788291992	6.75466980114805	6.44195390330651	6.53948803050942	6.85777086191668	6.27124698102227	6.8208223615163	6.55268533968615	6.8908976997677	6.61289056144921	6.45568752100811	6.74220949124862	6.7779913250773	6.36108299960733	6.62098128824841	6.91456955659178	6.54917154613948	6.72111403533786	6.36615774594282	6.27965626286314	6.37979582584726	6.54802012692174
"Opaless3X_217"	9.01579454726878	8.88641987034822	8.8889015503334	9.12041856833926	8.47910458830589	9.30011424656791	8.67049524800584	7.9729889231611	8.57089242151207	8.82245186102398	8.38790655862919	8.59929808184083	8.73805315958262	8.38970493050734	8.29218056192666	8.31761477094882	8.26495179765998	8.90667857986538	9.29958941722653	9.45909247251367	9.18821239942583	8.95672021808548	8.09825639188232	8.08784267245258	8.77154937450197	8.72069061688717	8.16290997511592	8.6153081046802	8.96439392925404	8.14092119773583	8.94467524211791	8.48418773529671	8.65439195924269
"Opaless3X_2170"	11.8898785101171	10.3689218627393	11.4194322944503	13.0545711141971	11.7940930546159	7.83799468034793	8.22968533417135	11.6435590174895	12.719995828267	8.65305232311999	6.93120202946317	10.3168577379126	8.18875655877089	9.00183816833355	12.4213508716785	7.74220993237622	11.2064911645242	11.2944697920116	7.59561479470335	10.8787466338028	12.4798851979814	13.9734941352668	7.45790018524853	10.443495564294	6.25893212230688	8.5345440302937	10.4872902275068	9.30823301987089	11.4003253260072	11.400234766163	8.68686690701763	15.3669662944002	15.6138643503197
"Opaless3X_2174"	4.74841135552947	4.40877185219671	4.75841135014736	6.62670241360963	4.40877185219671	4.40877185219671	4.40877185219671	4.94476334007063	4.91298093984832	4.40877185219671	4.40877185219671	4.40877185219671	4.40877185219671	4.40877185219671	4.87738254478277	4.40877185219671	4.40877185219671	4.73950559978487	4.40877185219671	5.70553091740941	6.48286720653442	5.41030467596097	5.91041551560686	4.71357316713324	4.40877185219671	4.40877185219671	4.72291388307966	4.75707600202528	4.80853416161656	4.99031521667277	4.80073126865124	5.68057616218965	5.17979366084743
"Opaless3X_2177"	10.325694226268	11.2216438457423	10.3583762339188	10.4724508220921	9.86407741128276	10.9463456871789	8.97855951791141	9.08836706449023	9.10362470568474	8.64425460116711	8.85002906616987	8.50322444417243	9.6971374674906	8.94615559268957	9.04357316420591	9.72429339502877	10.032773202195	10.5461715213168	11.4990956012749	10.6421464955757	10.5743037847507	11.1897067728046	8.85368906995024	9.1177844497631	9.31976497219246	9.25390297023094	9.38299626420907	9.68075995733006	10.02008212692	9.4574294585828	9.82159500340495	9.97103498195809	10.1663685769508
"Opaless3X_2178"	10.074255266945	10.5259269558535	10.4368246322806	9.63794881544246	9.75305633278893	10.3367686613015	8.91949598530407	8.48604905226556	9.20761773326767	9.64771216603178	8.45512954939799	9.51286931886177	9.10211060930448	9.7409583681145	9.1041868459428	9.90636732848198	10.2992808035782	10.0787026943292	10.6952022482197	9.88486845473923	9.91600185210397	10.2649436859982	8.47147144592181	9.76152491993716	9.09478366596229	9.75873736858002	9.81927401046482	10.0307017937812	10.5770685543353	8.81629594853995	10.0936797437862	10.0054310246641	10.5408066719005
"Opaless3X_2179"	5.96485612920251	5.65448628462766	5.72057636897228	5.64624379592464	5.80685832803248	5.63711203265457	5.16002269589646	4.78885835977308	5.64588548756825	5.425006055478	4.89628719296933	5.59397915737527	5.60591792469258	5.24095474496727	5.3882980253406	5.55832449294551	5.21259743689113	5.38444734382044	6.02033024250762	5.82059216345878	5.70729877206184	5.55797967359668	4.97847513667548	5.40184257295442	5.40022337141192	5.70243940705394	5.3853857988018	5.48757280598953	6.10320537654188	5.61531075238659	5.27485388942499	5.60294877569179	5.90171984451489
"Opaless3X_218"	9.62885878014723	9.46083079374213	9.29574454287823	9.72237469302917	9.61857811194023	9.613780378007	9.37075815217882	9.92666912798788	9.1620791596719	9.42231982365211	9.63236358894896	9.05574618050779	9.51968130185515	9.14160634639689	9.31370890299766	9.24219276806595	9.5343264250772	9.62422421996521	9.52828736803543	8.98135350205968	9.64019321727939	9.25260082211876	8.8950336380288	9.23192879787862	9.36235606185514	9.2964568233399	8.84260229408993	8.82425155702335	9.49132632851306	9.25318666000087	9.60474798700663	9.39992916568502	9.31781636267086
"Opaless3X_2180"	8.34400661920923	8.54183993371337	8.65256698920885	8.46012757833928	8.40367628772293	8.1580400466741	9.18902290223644	8.62842459658447	8.83716976714585	8.6791263670159	9.30354163685248	8.83018008735989	8.92928514811227	9.65032329121273	8.5009235916012	9.22323199395308	9.9640367987871	8.68826437406381	8.3578553786969	8.15257342091327	8.72192272459902	8.64146374113917	8.5642161941124	8.67829917272599	8.94987745294594	8.85577035289425	8.7022206471716	8.98194478712507	9.14281648382935	8.62450140611547	8.90241282103687	8.85799155188938	9.11911922283264
"Opaless3X_2181"	10.2527299115333	10.6785833153616	10.4524022746673	9.82580306096272	10.4036790017006	10.1683979757578	9.65775764792105	8.81141604763041	9.37089419437259	8.99485439951819	9.76219194855247	9.30608990339647	9.75001398340565	9.99843888845906	9.15663767525995	9.54665739770456	10.5228017304735	10.4893430306315	11.1180309213937	10.3877066665541	10.6131491302464	10.6308618696184	9.37192515723648	9.52653395333939	9.39068945263616	9.53955510824042	9.05531918353309	9.73023269942447	10.3216076111271	8.92953377644156	10.0874153613975	9.35210408034041	10.0544672513392
"Opaless3X_2182"	8.18815156006379	8.9404393382327	8.97784487638593	8.67793213723185	8.30836849940331	8.61695925649212	9.02365581003547	8.02353565828526	9.12638914400589	8.66179642460788	9.13762060058007	8.63520685026429	8.6234560597028	9.33547203603937	8.72619181214164	9.04463263610542	9.61876078013021	8.94005786861127	8.97472771448055	8.43359676075799	9.0225038266049	8.98535914900235	8.75606893233939	9.46175351841627	8.97006309690389	9.16965202210706	8.96464000054039	8.82425155702335	9.91848071151873	8.22811284380327	8.99469673178564	8.65191413341581	9.10614754637417
"Opaless3X_2183"	7.2637274856053	7.17337922920067	7.28712082538943	6.59814545601508	7.02713632896392	7.13484866978023	6.86897365374001	6.96433365401135	6.81686196570015	6.76980138059767	7.05931660533764	6.98448424820264	6.89744022323507	7.40418376301333	6.93601187085057	7.11616521638574	7.25937950426305	7.08906885792745	7.48184507474003	6.66017694354465	6.96909199996839	7.21052174439874	6.78847142996064	7.71233519649914	7.02574196511816	7.00358057399777	6.78364292808717	7.34762927431649	7.72141053689297	6.54900103938718	7.37473553014942	6.98808603226641	7.47462670177505
"Opaless3X_2184"	4.64920987618335	4.60454799488603	4.40877185219671	4.40877185219671	4.69897018943111	4.80132547020052	5.04570712753708	4.94476334007063	4.40877185219671	4.40877185219671	5.00445817606396	4.73382683896851	4.40877185219671	4.75242567946291	4.98145929632083	4.40877185219671	4.77196171298123	4.87548707937051	4.69715047646733	4.6765583459988	4.80351099198449	4.40877185219671	4.40877185219671	5.01503804035274	4.98860688110771	4.84107780632284	4.40877185219671	4.75707600202528	5.09685741132575	4.99031521667277	4.40877185219671	4.40877185219671	4.75685655480406
"Opaless3X_2185"	5.43618162972182	5.29272726405087	5.56607998198116	5.46894174444641	5.57527214929333	5.08459774084576	5.86561478722834	6.55508293894418	5.64588548756825	5.88936305619834	5.92524435341715	5.77681775048016	5.71323688614885	6.10013508227897	5.87058662878234	5.72538825007045	5.35516109095479	5.24219137781339	5.21524672634136	5.20320961966671	5.36130441287318	5.2708753019746	6.1577530897533	6.06971940088957	5.64302918712111	5.79409926671724	5.99346461333142	6.30514807997977	5.80019241913021	5.84183355593397	5.27485388942499	5.68057616218965	5.63006083130788
"Opaless3X_2186"	5.48662917276363	5.31288074647743	5.63523525216871	5.13755735824139	5.43508340794423	5.55933473964771	5.16002269589646	4.40877185219671	4.99001095507506	4.75374098995722	5.17426275199318	5.12963301885351	5.34632649918742	4.75242567946291	5.14495852326159	5.27535834959662	5.03457963353525	5.21032653879363	5.30761579530763	5.575974813465	5.68048670138497	5.34354606061398	4.97847513667548	5.01503804035274	4.98860688110771	5.01790014683035	4.95076446885033	5.37798943455203	5.5795105213518	5.4793848237071	4.80073126865124	5.51862788219804	5.10000050563064
"Opaless3X_2187"	4.8242674138325	4.60454799488603	4.75841135014736	4.83249982245405	5.05339384813789	4.63587803180187	4.6954649947047	4.94476334007063	4.70086177243337	4.75374098995722	4.75431325468012	4.73382683896851	4.95635197868917	4.40877185219671	4.74085463133948	4.80096495487382	4.40877185219671	4.93001401648292	4.40877185219671	5.06010838244966	4.68832848779731	4.40877185219671	4.40877185219671	4.93476747630977	4.98860688110771	4.84107780632284	4.40877185219671	4.40877185219671	4.40877185219671	4.99031521667277	4.80073126865124	4.40877185219671	4.40877185219671
"Opaless3X_2188"	7.12702725665932	7.20893701956177	7.09099254426691	6.28982036557266	6.95676678616591	6.78289606011295	5.84134047245136	5.9514552680551	6.09150081447641	6.42708505219523	6.07990244840169	6.04356357307161	6.44022765198179	6.62124849555082	5.99217634902426	6.85777086191668	6.74541611217413	6.629809392687	7.39559333497285	6.35280206536783	6.69679139833309	7.09260485353323	5.65212267047518	6.13596979243125	6.2229258806091	5.63648806586529	6.04387102930572	5.96924432469625	6.46355046067815	6.49089539109973	6.51046707313534	6.76485356919769	6.60724809529921
"Opaless3X_2189"	7.75502218628453	7.67817093396228	7.82441000244402	6.93990775254441	7.99191358789783	7.67084011043464	7.0684224079966	6.91034952475852	6.89565119984606	6.88232871344891	7.24939770539914	6.97173063071756	7.17649470049271	7.69637383656469	6.6114502339853	7.18185012691354	7.69175284193185	7.69207637902413	7.87734822887326	8.26755330808805	7.68014088429197	7.51397476419148	6.56627066379005	6.96006558127603	6.97538364022803	6.96984762091532	6.87660819446415	7.67591737134397	6.83324019267365	6.54900103938718	7.45597667352358	6.63755173392487	7.17974012536533
"Opaless3X_219"	11.116839549862	11.847698483555	11.3375765937894	11.5674023749756	10.9730595248062	11.7471527063279	11.0027553883607	10.5676006604376	11.2099606219721	11.0442769622132	10.9154243633086	10.6344567560227	11.2291664710147	10.5613252913493	11.0696787639666	11.29400499396	11.0253780121677	11.0255026374573	11.8119069471288	11.143627750596	11.4709264140538	11.7342797373207	10.9827663183523	10.5314815492048	11.0924683179084	10.6937629178863	10.9692333619963	10.6015403361821	11.191400663441	11.0344780451569	11.3049534455908	10.9789233339373	10.9178106750749
"Opaless3X_2190"	7.52137117371454	7.81118581822893	7.93658574890524	7.93955615909481	7.99191358789783	7.68959122892792	7.87628796285041	7.90267087026906	7.97290306365933	8.05819240367935	7.90790692939683	7.7609424934688	7.84188358346741	7.91664757229748	7.58196026797291	7.85576110838827	7.97613183444135	8.00945002423847	7.58917125863981	7.67195178402303	8.12142431583479	8.09702357266313	7.83551032690789	8.01492831602413	7.78395894027887	8.08943913494432	7.83004692361234	8.1084124069147	8.20635636357686	7.49110746319295	7.90306635473425	7.48047705923908	7.74367517207595
"Opaless3X_2191"	5.19728653170221	5.13419498336156	4.90204156922205	5.07521392657727	5.22022269017755	5.38121334971475	5.25795526947836	5.24919737968826	5.36175909137346	5.425006055478	5.17426275199318	5.31513303178573	4.95635197868917	5.17015644396514	5.43918792232573	4.96173511829243	5.28712393353391	5.21032653879363	5.19025528932119	5.35843774245581	5.3220802337561	5.3080376635322	5.45823524277121	5.26007963552805	5.22344537255873	5.31432705900647	5.23040743813953	5.3174433427135	5.09685741132575	5.31932208546935	5.18568224433401	5.05992455313806	5.31688633967662
"Opaless3X_22"	9.94167987482593	9.95991623401169	9.66923724440701	9.78259841006003	9.73271675003458	9.83332210905189	9.31269242197907	9.81704440892878	9.29056274534561	9.54296755007338	9.35034624942649	9.61409766703103	9.55577680513252	9.44741105578416	9.24001804566601	9.39570129313611	9.5104131562907	9.55489545829934	9.80606858314557	9.89936141787021	9.67875483594699	9.46924676460612	8.98870755910609	9.00989172093245	9.21166677015897	8.96541028026675	9.21131892498616	8.61989099569886	9.42391414645711	9.16350018402955	9.38388287982457	9.25140613719502	9.52927065086313
"Opaless3X_220"	7.43398932723835	8.21130773183238	7.89507292987947	8.05997530015487	7.62306604134024	8.20286875878408	8.17583786143182	7.47452155907487	8.2519337596893	8.22132030399662	7.70076202973949	8.09042570893973	7.83202815238583	7.63549595983829	7.72133536081407	8.05015635285915	8.19971178225514	7.90794941689442	7.89826366049703	7.67195178402303	8.06182899261536	7.98342218318991	8.1676283600358	7.60946346874987	8.20364605145265	8.4375770285498	8.13186838699074	8.50068044203158	7.91201884214869	7.84187777647284	7.79352677450396	7.65012842900366	7.47462670177505
"Opaless3X_221"	8.7949558960643	9.64801027789323	9.19429324682778	9.33168298692994	8.50338971435785	9.01651408930171	6.2671391636745	6.16561532255885	7.69468494036626	7.18531594999535	6.2166361238921	6.83713788291992	9.80352208790091	9.67619562180539	9.68482110508418	10.1242245622626	9.41916879186449	9.54083745814344	9.76002951461144	9.4485136014563	9.85745212405762	9.82061415460062	6.59289084731233	7.19914797472482	7.31858883658082	7.01464214190999	7.37636767255655	5.8677180891631	10.3491073280943	9.98166990162584	9.78850363110238	9.26696730583971	9.68557460576902
"Opaless3X_222"	12.386502311565	12.5013396160667	12.2054958740816	12.1528371948562	12.7198647803593	12.8968185277472	12.7398996984517	13.7538154859009	13.1561521767498	13.7278998811711	12.8565356321938	14.1628447662243	13.3749006041879	13.6873666215246	13.2754504731526	13.2941717747283	13.7024077536096	12.4855066080607	11.7919508773497	11.696339255642	11.614416763585	11.6236675740527	12.7578532469203	13.1310054414822	12.8355734919836	13.3947962074638	13.8347951411581	13.9922651176962	11.8055381320605	13.3557906596743	12.5356655780456	12.7622891871469	12.9449196054051
"Opaless3X_223"	15.7304695535676	15.3995428438302	14.745602263191	14.6478589229454	16.5826079873401	15.3839318747818	14.8470954661268	16.726014392334	15.1392195364797	16.3331356846227	15.0623831925963	16.3726298196851	15.0763171599442	15.6356252805615	15.0582638971564	15.1748371503425	15.8584577332838	15.9588044279058	14.9719153581858	14.5050139805519	14.7263264711665	14.8972093223375	15.1367846769916	15.4780184279503	15.0293900285118	15.4455795411097	15.7501219468969	15.6182258875608	14.40803891098	15.4324468084507	14.6888374252651	15.0564361538826	14.944044198132
"Opaless3X_224"	15.5379966470196	16.0504558363289	15.2118675789809	15.3238873315504	16.2530261772389	15.6529083279323	13.7450941220809	14.6667096528761	14.7281186074647	14.7693532985469	13.9364891555846	14.8224376229008	15.3278671049856	15.7189297221348	15.013900484353	15.6870758901737	15.5714090975872	15.2701241113579	15.9006609547484	14.579256277891	15.3194972727243	16.2086194026553	13.8583645375107	14.5857269880246	14.0364543067022	14.448036993915	14.9060367169931	14.6074134764899	15.3441285891148	15.2758157146479	15.0900664424163	15.6701987720858	15.2355690518298
"Opaless3X_225"	12.7188897565051	12.9353793089198	12.1021180387608	12.7824296289867	12.9394323894202	12.7284181019727	12.1900304556858	13.1250316181852	12.8555878056789	12.4314470550574	12.5545690127529	12.82397230854	13.7656356153177	13.3504298406064	13.231870787396	13.9971349986877	13.1955761192581	12.3901905992538	12.7000161309846	12.4580942275795	12.6358248963368	12.7479706291815	12.3645778327515	11.9778314516847	12.5457887371483	11.9341854651002	12.5971022374462	12.7875436257093	12.9562348229555	13.3777686822468	12.9882673780633	13.5680911206068	13.2199863396802
"Opaless3X_226"	11.0141480596856	11.0200243296485	11.1874433041364	10.8887913569657	10.9749152856342	10.9127900891472	9.92847540483793	9.5997528587085	10.1283738937797	9.68243037565145	9.74169420979088	10.1370260132821	10.7998345649009	10.4458064694781	10.1108512906617	10.3696480578566	10.489231477144	11.7505991548656	11.1656055042958	11.9256643592954	11.6239571222028	11.2624283318604	10.7897855554497	9.84455154961201	10.1394743377399	10.1816491321067	10.0515322699592	10.7381296486102	10.6122943517967	10.2825600172064	10.697617225046	10.4510683617323	10.7613518281265
"Opaless3X_227"	8.73400150040971	9.10882573948774	8.86188781634223	9.38846143386664	9.13357353848809	8.90006751117848	8.39820822653484	7.86616188567013	8.8177055968357	7.5333863299629	7.87035198315603	8.00118639297387	8.4484516162418	8.43601587435949	8.86937360233012	8.62617968755775	8.25856024894024	9.63036447150333	9.28684728014288	8.94522686969085	10.2438819276762	9.07182387720399	9.40446706283112	9.04936052030996	8.90076885102294	8.15449415027058	7.98315367234927	7.91981691942328	9.33861887658262	8.78223223418161	8.07440186185098	8.03900573069677	8.39600224771614
"Opaless3X_228"	13.1799547843149	13.6860403420581	13.0147207393797	13.1724545167015	13.5765933761082	13.4505360784524	12.9317384686168	13.2891823045327	12.5462936221155	12.9004631931596	12.9368977694469	13.2848057356501	13.4726633660946	14.0799478637267	13.4762651761788	13.3774674500571	13.6312591216809	13.2542160861231	13.9256068297232	13.4751434470374	13.6192294314758	14.155663838511	13.2085931739884	13.0130586293373	12.9671726758935	12.9767575824683	13.0611564173244	13.3301683399664	13.0111922134252	13.2748461700201	13.177025788497	13.5361108024221	13.3241598005618
"Opaless3X_229"	11.6972786962848	11.3568751725288	11.6907367453615	11.2287818225817	11.6133082137192	11.4807048460127	11.5570092285658	11.4876459573913	10.9378668713936	11.1611337915147	11.7781211239668	11.5012995502211	12.0806762583422	12.114134599608	11.9940127402962	11.8064792708513	11.8449356965599	11.8866865258433	11.5626162529433	12.2309156074722	11.6590033792693	11.1729375366495	11.6324037882201	11.4625318660348	11.2832151248964	11.2965408938269	11.0771572711425	11.3546927122802	11.5050682592804	11.6841089150967	11.3361008107565	11.6389065951248	11.7971152546918
"Opaless3X_23"	12.2721472108589	12.7659965073862	12.1809706998245	12.0003406312194	12.0829946946832	12.7553014803928	11.025651493014	11.1099696518722	11.183105871519	11.2080303357059	11.2980050860213	11.3699230898155	11.8730180373782	11.6646512162547	11.1558367061031	11.7427460320051	11.7814615740883	12.3303579145927	13.0214181021606	12.2889840762072	12.4397274904376	12.8113583441798	10.9476522534411	10.6029742567563	11.3687090128161	10.9583732620691	11.2349809002561	10.9462259474478	11.5285049651653	11.1577962518915	11.656138353307	11.6408962766184	11.9330611472717
"Opaless3X_230"	11.0900837680092	10.2284916015219	11.1683145714482	10.5446524330668	11.267645029258	10.5883474143708	9.87773177672649	11.0375153415972	9.48620645690274	8.5246838713767	10.0272869201841	9.34268180381716	10.8479036412114	10.4025683990148	10.2961190023913	10.1221807512858	10.4878722749408	11.7399976561678	10.6758043336803	10.7725755925937	10.9489470666581	10.3909035349354	9.2930052460457	9.87851203882011	9.09478366596229	9.02259478591404	8.56603955797808	9.30823301987089	11.2892709189041	9.92046103174235	9.82661920859939	9.64977615503022	10.7457748409858
"Opaless3X_231"	14.4605696151446	14.6477289561628	14.1667451785424	13.9997990182559	14.7423484097748	14.9531210666002	12.9206633683079	13.1518408692889	12.6844395000572	12.5797264488489	13.3637345891311	12.9386517930856	14.1927566309103	14.0958993412997	13.6111447435148	13.8308609347121	14.1702424128598	14.3642796453908	15.163609894302	14.8316264123866	14.6511152691445	14.883950983628	13.0383568407524	12.8679870866555	12.9221505835206	12.6706516857907	12.4883361858343	13.0789389246498	14.0536106180866	13.4986841167335	13.904684356509	13.6442038681596	14.236505547579
"Opaless3X_232"	14.8742463257077	14.829904113164	14.5432540887545	14.4396317807752	15.036446747208	15.0131470886989	14.1818218032517	14.6656399612971	14.0186635709434	14.0586561802893	14.7501235681441	14.4297325590652	15.0508102624587	15.4068075160662	14.7362468312159	14.8158597494349	15.1755083971037	14.5030003697373	14.8967672088066	14.871451290774	14.8189699006009	14.8960334842583	14.2475320055629	14.074784745253	14.3136903199327	14.048608327755	14.0169702008952	14.3331198405113	14.462337995905	14.6293628185014	14.4843990140816	14.6287126402656	14.8388478628072
"Opaless3X_233"	13.8374132432686	13.2780075880365	13.2919342748248	12.69579201182	14.1058011801618	13.6592654386326	12.4878387748494	13.5012616133416	12.6039185806265	12.7217535801709	13.3623934248179	13.0839107394828	13.5004948795016	14.2388343152525	13.1540330374289	13.3997764819116	14.0074130635381	13.3206241751711	13.595242370232	13.8985993853524	13.253129957771	13.0486298184882	12.7077168681269	12.7280850211416	12.6231762295138	12.6436127169424	12.54068697459	12.9616638838625	12.9757677406216	13.2174500334004	13.091740167301	13.381381222469	13.5687498965359
"Opaless3X_234"	14.0757222155402	14.0999701150124	13.7693615194034	13.6588102128993	14.1521842488574	13.7230059615657	13.1277331441134	14.0439383885082	13.6550853842978	13.1842345469925	14.0774129658159	14.1104599461093	14.0669372680354	14.6579987932824	13.9192037908249	13.9620121886439	14.3654617312388	13.7940382362498	14.1608910268177	14.1535362507255	14.1896867214424	14.1847891396235	13.3777717242938	13.2815762281495	14.1987971545624	13.872198061134	13.5617214929808	14.3573512811575	13.3755253442101	13.8216040027634	13.6852047150551	13.7862474733723	14.2170588398331
"Opaless3X_235"	10.1868995116264	9.36627890810979	10.0927986406253	9.68240226079597	10.5984422095571	9.51002271839679	8.92200603736298	9.81704440892878	9.94097196400792	8.95631902189672	9.58020565641816	9.89914997078848	9.6589343132005	10.7618092517435	10.2987115709519	9.77201356626366	10.3192893449665	10.386129398122	9.38299940382101	9.63598688482284	10.0828697263786	9.44590644994957	10.1390213584981	10.5735400308221	9.8318909103063	10.1181909741684	9.48432046286435	10.1317841232331	10.5249752286828	10.101405323012	9.77557106429214	9.617785099901	9.9053600860526
"Opaless3X_236"	13.9309460790653	13.3397679432658	13.462503997451	12.8088300324757	14.3267088939065	13.4954401311576	11.7512579379226	13.982221783633	12.3105797606124	12.3722436139857	13.1281734745219	12.7270675591106	13.0018906276148	14.0333012125501	12.9735916983509	12.7944125654465	13.6526410543628	13.6243883577604	13.6977740068546	13.5964468942617	13.4129972987139	13.6284760593286	12.2799869849044	12.4868005202387	12.5529031574379	12.7359085739383	12.1751300839566	12.931654278459	12.6971166939023	13.0460415398716	12.8673849838929	12.8671385360398	13.257446038332
"Opaless3X_237"	13.8584159533786	13.6387907492458	13.3084309758608	12.9581606650881	13.8256912116347	13.8883439851904	12.0658274495635	13.2402770282627	12.6008783224915	12.384807051926	13.3104826568357	12.8995220337698	13.4626061059322	13.8703279662335	13.1904269802663	13.2282651713678	13.8432315369861	13.7221268819378	13.9485164672733	13.8392977451587	13.6940323572281	13.7724404179407	12.3150859441122	12.4546316619458	13.0038248843307	12.5773447958913	12.3960872263771	13.0187919938639	12.9901002905484	13.3984824036242	13.2220239346614	13.1938808406967	13.6922492047605
"Opaless3X_238"	5.19728653170221	5.29272726405087	5.28866346688542	5.50716324421271	5.16903212880324	5.2475398732282	5.38481959454854	5.9514552680551	5.54920276625067	5.66275643313718	5.74587164065026	5.55302603297877	5.4186180427305	5.42126553046658	5.76976124544926	5.42826971187668	5.41803597133115	5.95718364817836	5.2628232666041	5.70553091740941	5.7838261527802	5.3080376635322	6.39392416940102	5.78795610190092	5.98090372317189	5.66999944989642	5.79701441816503	5.83171078421158	5.94004448806036	5.4793848237071	5.72464946408009	5.42589939540294	5.10000050563064
"Opaless3X_239"	7.01649104208364	6.98035628471861	7.24519967604568	6.76090156948287	7.39479771503234	6.67064182663085	8.24986703043134	7.94702563040623	7.64461934249237	7.5333863299629	8.3449123582367	7.58292807292746	7.63042282091892	7.71329612100235	7.48382131952733	8.05015635285915	8.05215599895176	6.91393812770592	6.69004701136009	6.32470374405473	6.75362635353372	6.66164943218917	7.55244082659746	8.28657547681769	7.87839379868521	8.18833249909645	7.78404085430113	8.12143728078455	7.8093037262978	7.1549863649708	6.65993753615305	7.20204121170805	7.91079693845996
"Opaless3X_24"	7.37777474467961	7.43852338276462	7.54002789789932	8.50126473445287	7.00739816422503	7.64416290277113	7.967099348431	7.79991916378643	8.95382438522107	6.59055205643536	8.59460817577815	7.1402954482204	8.24904125726611	6.99250051263928	8.65901349436477	8.12597352400097	6.97149387553202	8.14211993088988	7.41034284150162	7.3355580959154	8.10464980280459	7.26591209476953	8.53832443244495	8.09291078270187	8.64847100148638	7.42187359671031	7.63630242528905	7.91981691942328	8.53597473175346	8.60513356543586	8.02249094533155	7.60134510964579	7.89570242862414
"Opaless3X_240"	7.76297541481755	7.83135465830786	8.06794313073484	7.99316876381866	8.51367292617378	7.69702251932867	8.90434290584227	9.27282415975224	8.56756368331725	8.72989484920634	8.96073085607075	8.8336158764962	8.4225441467313	9.157011025769	8.30259553277278	8.3944266501553	9.08670374108138	7.93484486002653	7.85076290447616	7.71841938065618	8.0487277149862	7.98749418599383	8.37230319806918	9.00454639961948	8.8526438971491	8.76288510251797	8.68099673077718	8.97123714892077	8.43659823917964	8.35741502166996	7.94089217537356	8.1667483576923	8.33599236521962
"Opaless3X_241"	5.76219866596696	6.30534917259236	5.81827074324288	6.0467514675077	6.5362096418379	5.5989967626271	5.95774396424249	5.73587276148118	6.15138318533008	6.0180570750439	5.89163450282317	5.51023170262714	6.0592889426399	5.61529620717062	6.20280795790543	6.11107898709795	6.03010667430457	5.74687985976773	6.14109670365576	4.40877185219671	6.06489357285508	6.28328653422876	5.70908047808135	6.17818655684691	5.7310106329173	5.95700160163054	6.20509489434729	5.90258931839602	6.74430426796094	5.4793848237071	5.08358684298197	6.15720068526316	5.53706530717776
"Opaless3X_242"	7.71457118818772	7.8462952015757	7.32207372027304	7.4937566169495	7.87930025105688	7.26181561237486	7.42612934222608	7.08256041634925	7.57274151164554	7.50419699611879	6.97525738948535	7.59933096465888	8.00849750781323	7.81861585814476	7.64926634680034	7.97919885967061	7.94454699776613	7.29249487241141	7.92907032666774	7.55147117141153	7.30410474562415	7.638962854467	7.55244082659746	7.71233519649914	7.71931838693343	7.73020691146939	7.95382391824747	8.30376359131089	7.48770938850566	8.11368977570026	8.04868289746195	8.28398880497895	7.99106698212572
